,url,date
249,https://ground.news/article/8-killed-7-wounded-in-shooting-at-tel-aviv-train-station-in-suspected-terrorist-attack_6b6d1f,2024-10-01
250,https://ground.news/article/harris-to-be-interviewed-trump-declines-60-minutes-election-special_2dc6a2,2024-10-01
251,https://ground.news/article/swiss-glaciers-are-receding-again-after-2-punishing-years-and-despite-a-good-start-to-2024_8a9f2e,2024-10-01
252,https://ground.news/article/nike-withdraws-annual-revenue-forecast-shares-drop-6,2024-10-01
253,https://ground.news/article/2917deef-9f0f-40ff-b30a-440df90a17c6,2024-10-01
254,https://ground.news/article/almost-200k-jeep-hybrids-recalled-over-fire-risk_449321,2024-10-01
255,https://ground.news/article/almost-200k-jeep-hybrids-recalled-over-fire-risk_449321,2024-10-01
256,https://ground.news/article/nasas-webb-telescope-detects-traces-of-carbon-dioxide-on-the-surface-of-plutos-largest-moon_8be66b,2024-10-01
257,https://ground.news/article/swiss-police-say-a-man-attacked-and-injured-3-children-in-zurich_81df32,2024-10-01
258,https://ground.news/article/a-likely-russian-artillery-strike-kills-at-least-6-at-a-ukrainian-market_59ff05,2024-10-01
259,https://ground.news/article/wildfire-burning-through-forest-in-southern-greece-kills-2-people_ea8c4f,2024-10-01
260,https://ground.news/article/nasas-webb-telescope-detects-traces-of-carbon-dioxide-on-the-surface-of-plutos-largest-moon_8be66b,2024-10-01
261,https://ground.news/article/swiss-police-say-a-man-attacked-and-injured-3-children-in-zurich_81df32,2024-10-01
262,https://ground.news/article/a-likely-russian-artillery-strike-kills-at-least-6-at-a-ukrainian-market_59ff05,2024-10-01
263,https://ground.news/article/wildfire-burning-through-forest-in-southern-greece-kills-2-people_ea8c4f,2024-10-01
264,https://ground.news/article/lot-polish-airlines-sorry-after-disabled-bbc-reporter-frank-gardner-had-to-crawl-along-floor-on-discriminatory-airline_298f46,2024-10-01
265,https://ground.news/article/wildfire-burning-through-forest-in-southern-greece-kills-2-people_ea8c4f,2024-10-01
266,https://ground.news/article/lot-polish-airlines-sorry-after-disabled-bbc-reporter-frank-gardner-had-to-crawl-along-floor-on-discriminatory-airline_298f46,2024-10-01
267,https://ground.news/article/playstation-network-faces-major-service-outage-no-official-reason-given_bfcddd,2024-10-01
268,https://ground.news/article/navigating-us-presidential-politics-zelenskyy-met-trump-and-harris-now-comes-a-harder-part_336725,2024-10-01
269,https://ground.news/article/natos-new-chief-makes-ukraine-support-a-top-priority-and-says-he-will-work-with-any-us-president_e66a18,2024-10-01
270,https://ground.news/article/lot-polish-airlines-sorry-after-disabled-bbc-reporter-frank-gardner-had-to-crawl-along-floor-on-discriminatory-airline_298f46,2024-10-01
271,https://ground.news/article/playstation-network-faces-major-service-outage-no-official-reason-given_bfcddd,2024-10-01
272,https://ground.news/article/navigating-us-presidential-politics-zelenskyy-met-trump-and-harris-now-comes-a-harder-part_336725,2024-10-01
273,https://ground.news/article/natos-new-chief-makes-ukraine-support-a-top-priority-and-says-he-will-work-with-any-us-president_e66a18,2024-10-01
274,https://ground.news/article/germany-arrests-woman-who-allegedly-passed-airport-details-to-suspected-spy-for-china_2223d6,2024-10-01
275,https://ground.news/article/playstation-network-faces-major-service-outage-no-official-reason-given_bfcddd,2024-10-01
276,https://ground.news/article/navigating-us-presidential-politics-zelenskyy-met-trump-and-harris-now-comes-a-harder-part_336725,2024-10-01
277,https://ground.news/article/natos-new-chief-makes-ukraine-support-a-top-priority-and-says-he-will-work-with-any-us-president_e66a18,2024-10-01
278,https://ground.news/article/germany-arrests-woman-who-allegedly-passed-airport-details-to-suspected-spy-for-china_2223d6,2024-10-01
279,https://ground.news/article/germany-arrests-woman-who-allegedly-passed-airport-details-to-suspected-spy-for-china_2223d6,2024-10-01
280,https://ground.news/article/shares-in-automakers-stellantis-and-aston-martin-skid-on-profit-warnings_530a03,2024-10-01
281,https://ground.news/article/putin-orders-conscription-of-133-000-servicemen-in-russias-autumn-draft_fbd09f,2024-10-01
282,https://ground.news/article/german-inflation-drops-below-2-for-first-time-since-early-2021_c9bb85,2024-10-01
283,https://ground.news/article/ai-chipmaker-cerebras-files-for-ipo-to-take-on-nvidia_591afd,2024-10-01
284,https://ground.news/article/russia-will-change-nuclear-doctrine-due-to-wests-actions-in-ukraine-official-says_d394a7,2024-09-01
285,https://ground.news/article/russia-says-it-downed-over-150-drones-in-one-of-the-biggest-ukrainian-drone-attacks-of-the-war_b32e4a,2024-09-01
286,https://ground.news/article/ukrainian-president-fires-air-force-commander-after-fatal-f-16-crash_41cb14,2024-09-01
287,https://ground.news/article/germany-deports-28-afghan-nationals-to-their-homeland-the-first-since-the-taliban-takeover-in-2021_30a058,2024-09-01
288,https://ground.news/article/ukraine-says-us-made-f-16-fighter-jet-crashed-killing-a-top-pilot_c3d7c9,2024-09-01
289,https://ground.news/article/77a86526-e8b3-454f-9574-a510aa335cd4,2024-09-01
290,https://ground.news/article/man-arrested-in-poland-on-suspicion-of-holding-a-woman-captive-and-abusing-her-for-over-5-years_7b159d,2024-09-01
291,https://ground.news/article/man-arrested-in-poland-on-suspicion-of-holding-a-woman-captive-and-abusing-her-for-over-5-years_7b159d,2024-09-01
292,https://ground.news/article/kremlin-spokesman-says-harris-is-more-predictable-than-trump_7b169c,2024-09-01
293,https://ground.news/article/at-least-41-injured-including-5-children-as-russia-launches-ballistic-missiles-at-kharkiv,2024-09-01
294,https://ground.news/article/after-telegram-founder-arrest-russians-fear-loss-of-main-information-source_aa5b9e,2024-09-01
295,https://ground.news/article/ukraines-top-general-says-situation-difficult-around-main-russian-attack_81d09f,2024-09-01
296,https://ground.news/article/the-wreckage-of-a-helicopter-missing-in-russias-far-east-is-located-and-17-bodies-found_4c3be5,2024-09-01
297,https://ground.news/article/germanys-leaders-pay-tribute-to-victims-of-the-solingen-knife-attack_b87c84,2024-09-01
298,https://ground.news/article/italy-plans-to-charge-visitors-25-a-night-to-crack-down-on-overtourism,2024-09-01
299,https://ground.news/article/azerbaijan-holds-a-parliamentary-election-expected-to-retain-the-presidential-partys-dominance_a9f2e1,2024-09-01
300,https://ground.news/article/russia-will-change-nuclear-doctrine-due-to-wests-actions-in-ukraine-official-says_d394a7,2024-09-01
301,https://ground.news/article/russia-says-it-downed-over-150-drones-in-one-of-the-biggest-ukrainian-drone-attacks-of-the-war_b32e4a,2024-09-01
302,https://ground.news/article/ukrainian-president-fires-air-force-commander-after-fatal-f-16-crash_41cb14,2024-09-01
303,https://ground.news/article/germany-deports-28-afghan-nationals-to-their-homeland-the-first-since-the-taliban-takeover-in-2021_30a058,2024-09-01
304,https://ground.news/article/ukraine-says-us-made-f-16-fighter-jet-crashed-killing-a-top-pilot_c3d7c9,2024-09-01
305,https://ground.news/article/illegal-migrants-do-not-have-gun-rights-protected-by-2nd-amendment-federal-appeals-court_6e2241,2024-09-01
306,https://ground.news/article/george-clooney-praises-joe-biden-for-being-selfless-and-giving-up-power_37b271,2024-09-01
307,https://ground.news/article/at-least-41-injured-including-5-children-as-russia-launches-ballistic-missiles-at-kharkiv,2024-09-01
308,https://ground.news/article/after-telegram-founder-arrest-russians-fear-loss-of-main-information-source_aa5b9e,2024-09-01
309,https://ground.news/article/ukraines-top-general-says-situation-difficult-around-main-russian-attack_81d09f,2024-09-01
310,https://ground.news/article/the-wreckage-of-a-helicopter-missing-in-russias-far-east-is-located-and-17-bodies-found_4c3be5,2024-09-01
311,https://ground.news/article/the-wreckage-of-a-helicopter-missing-in-russias-far-east-is-located-and-17-bodies-found_4c3be5,2024-09-01
312,https://ground.news/article/germanys-leaders-pay-tribute-to-victims-of-the-solingen-knife-attack_b87c84,2024-09-01
313,https://ground.news/article/italy-plans-to-charge-visitors-25-a-night-to-crack-down-on-overtourism,2024-09-01
314,https://ground.news/article/azerbaijan-holds-a-parliamentary-election-expected-to-retain-the-presidential-partys-dominance_a9f2e1,2024-09-01
315,https://ground.news/article/poland-marks-the-85th-anniversary-of-nazi-germanys-invasion-at-the-start-of-world-war-ii_f6281f,2024-09-01
316,https://ground.news/article/germanys-leaders-pay-tribute-to-victims-of-the-solingen-knife-attack_b87c84,2024-09-01
317,https://ground.news/article/italy-plans-to-charge-visitors-25-a-night-to-crack-down-on-overtourism,2024-09-01
318,https://ground.news/article/azerbaijan-holds-a-parliamentary-election-expected-to-retain-the-presidential-partys-dominance_a9f2e1,2024-09-01
319,https://ground.news/article/poland-marks-the-85th-anniversary-of-nazi-germanys-invasion-at-the-start-of-world-war-ii_f6281f,2024-09-01
320,https://ground.news/article/paralympic-triathlon-events-are-postponed-because-of-poor-water-quality-in-the-seine-river_be62ab,2024-09-01
321,https://ground.news/article/poland-marks-the-85th-anniversary-of-nazi-germanys-invasion-at-the-start-of-world-war-ii_f6281f,2024-09-01
322,https://ground.news/article/paralympic-triathlon-events-are-postponed-because-of-poor-water-quality-in-the-seine-river_be62ab,2024-09-01
323,https://ground.news/article/airport-liquid-limit-why-have-eu-and-uk-brought-back-100ml-rule_058d96,2024-09-01
324,https://ground.news/article/crew-member-on-mike-lynch-yacht-tells-of-being-thrown-into-water_8938c6,2024-09-01
325,https://ground.news/article/ukraines-zelenskiy-presses-us-to-greenlight-deeper-strikes-into-russia_45d0a5,2024-09-01
326,https://ground.news/article/paralympic-triathlon-events-are-postponed-because-of-poor-water-quality-in-the-seine-river_be62ab,2024-09-01
327,https://ground.news/article/airport-liquid-limit-why-have-eu-and-uk-brought-back-100ml-rule_058d96,2024-09-01
328,https://ground.news/article/crew-member-on-mike-lynch-yacht-tells-of-being-thrown-into-water_8938c6,2024-09-01
329,https://ground.news/article/ukraines-zelenskiy-presses-us-to-greenlight-deeper-strikes-into-russia_45d0a5,2024-09-01
330,https://ground.news/article/famed-russian-spy-whale-hvaldimir-found-dead-in-norway-sparks-suspicion_ec4187,2024-09-01
331,https://ground.news/article/airport-liquid-limit-why-have-eu-and-uk-brought-back-100ml-rule_058d96,2024-09-01
332,https://ground.news/article/crew-member-on-mike-lynch-yacht-tells-of-being-thrown-into-water_8938c6,2024-09-01
333,https://ground.news/article/ukraines-zelenskiy-presses-us-to-greenlight-deeper-strikes-into-russia_45d0a5,2024-09-01
334,https://ground.news/article/famed-russian-spy-whale-hvaldimir-found-dead-in-norway-sparks-suspicion_ec4187,2024-09-01
335,https://ground.news/article/famed-russian-spy-whale-hvaldimir-found-dead-in-norway-sparks-suspicion_ec4187,2024-09-01
336,https://ground.news/article/russia-says-five-killed-46-injured-in-ukraine-strike-on-belgorod_27b436,2024-09-01
337,https://ground.news/article/blood-test-can-predict-womens-risk-for-cardiovascular-disease-in-30-years-study-says_aa6fce,2024-09-01
338,https://ground.news/article/media-investigation-identifies-66-000-russian-soldiers-killed-in-ukraine_255a59,2024-09-01
339,https://ground.news/article/report-us-rejected-proposal-to-send-f-16-technicians-to-ukraine_db285f,2024-09-01
340,https://ground.news/article/biden-calls-russia-prisoner-swap-feat-of-diplomacy_9eab9e,2024-08-01
341,https://ground.news/article/moldova-expels-russian-diplomat-after-detaining-two-officials-suspected-of-treason-and-conspiracy_252c56,2024-08-01
342,https://ground.news/article/massive-prisoner-swap-frees-us-reporter-evan-gershkovich-and-paul-whelan-turkish-officials-say_492e20,2024-08-01
343,https://ground.news/article/bank-of-england-cuts-interest-rates-to-5-in-first-reduction-since-march-2020_688eef,2024-08-01
344,https://ground.news/article/9-11-plot-mastermind-khalid-sheikh-mohammed-and-co-accused-agree-to-plead-guilty_e379bb,2024-08-01
345,https://ground.news/article/poland-marks-80th-anniversary-of-warsaw-uprising-honoring-heroes-of-doomed-fight-for-freedom,2024-08-01
346,https://ground.news/article/dont-panic-taylor-swift-warns-fans-to-expect-sirens-for-wwii-anniversary-in-warsaw-before-concert_42cabc,2024-08-01
347,https://ground.news/article/dont-panic-taylor-swift-warns-fans-to-expect-sirens-for-wwii-anniversary-in-warsaw-before-concert_42cabc,2024-08-01
348,https://ground.news/article/extreme-heat-claims-175-000-lives-a-year-in-europe-who_28495c,2024-08-01
349,https://ground.news/article/extended-drought-parches-sicily-and-farmers-worry-about-being-forced-to-sell-off-animals_b7242c,2024-08-01
350,https://ground.news/article/snap-shares-plunge-over-20-on-weak-guidance,2024-08-01
351,https://ground.news/article/who-is-vadim-krasikov-russias-priority-prisoner-in-historic-swap_448b16,2024-08-01
352,https://ground.news/article/who-is-yusuf-dikec-the-turkish-shooter-who-went-viral-at-the-2024-olympics,2024-08-01
353,https://ground.news/article/montenegro-court-approves-extradition-of-cryptocurrency-mogul-do-kwon-to-native-south-korea_ae9493,2024-08-01
354,https://ground.news/article/german-city-renamed-swiftkirchen-for-taylor-swift-concerts-gets-1-400-bids-for-the-signs,2024-08-01
355,https://ground.news/article/imene-khelif-algeria-boxer-who-had-gender-test-issue-wins-first-olympic-fight-when-opponent-quits_1b6ddb,2024-08-01
356,https://ground.news/article/biden-calls-russia-prisoner-swap-feat-of-diplomacy_9eab9e,2024-08-01
357,https://ground.news/article/moldova-expels-russian-diplomat-after-detaining-two-officials-suspected-of-treason-and-conspiracy_252c56,2024-08-01
358,https://ground.news/article/massive-prisoner-swap-frees-us-reporter-evan-gershkovich-and-paul-whelan-turkish-officials-say_492e20,2024-08-01
359,https://ground.news/article/bank-of-england-cuts-interest-rates-to-5-in-first-reduction-since-march-2020_688eef,2024-08-01
360,https://ground.news/article/9-11-plot-mastermind-khalid-sheikh-mohammed-and-co-accused-agree-to-plead-guilty_e379bb,2024-08-01
361,https://ground.news/article/vance-hits-biden-over-sweetheart-deal-with-9-11-terrorists_09d7b5,2024-08-01
362,https://ground.news/article/third-party-candidates-file-to-run-for-president-us-senate-in-pennsylvania_0e798c,2024-08-01
363,https://ground.news/article/extended-drought-parches-sicily-and-farmers-worry-about-being-forced-to-sell-off-animals_b7242c,2024-08-01
364,https://ground.news/article/snap-shares-plunge-over-20-on-weak-guidance,2024-08-01
365,https://ground.news/article/who-is-vadim-krasikov-russias-priority-prisoner-in-historic-swap_448b16,2024-08-01
366,https://ground.news/article/who-is-yusuf-dikec-the-turkish-shooter-who-went-viral-at-the-2024-olympics,2024-08-01
367,https://ground.news/article/who-is-yusuf-dikec-the-turkish-shooter-who-went-viral-at-the-2024-olympics,2024-08-01
368,https://ground.news/article/montenegro-court-approves-extradition-of-cryptocurrency-mogul-do-kwon-to-native-south-korea_ae9493,2024-08-01
369,https://ground.news/article/german-city-renamed-swiftkirchen-for-taylor-swift-concerts-gets-1-400-bids-for-the-signs,2024-08-01
370,https://ground.news/article/imene-khelif-algeria-boxer-who-had-gender-test-issue-wins-first-olympic-fight-when-opponent-quits_1b6ddb,2024-08-01
371,https://ground.news/article/protest-by-climate-activists-at-another-german-airport-halts-cargo-flights_5866e3,2024-08-01
372,https://ground.news/article/montenegro-court-approves-extradition-of-cryptocurrency-mogul-do-kwon-to-native-south-korea_ae9493,2024-08-01
373,https://ground.news/article/german-city-renamed-swiftkirchen-for-taylor-swift-concerts-gets-1-400-bids-for-the-signs,2024-08-01
374,https://ground.news/article/imene-khelif-algeria-boxer-who-had-gender-test-issue-wins-first-olympic-fight-when-opponent-quits_1b6ddb,2024-08-01
375,https://ground.news/article/protest-by-climate-activists-at-another-german-airport-halts-cargo-flights_5866e3,2024-08-01
376,https://ground.news/article/journalist-associations-condemn-sexist-radio-comments-at-olympic-tennis_92f477,2024-08-01
377,https://ground.news/article/protest-by-climate-activists-at-another-german-airport-halts-cargo-flights_5866e3,2024-08-01
378,https://ground.news/article/journalist-associations-condemn-sexist-radio-comments-at-olympic-tennis_92f477,2024-08-01
379,https://ground.news/article/drag-queen-in-olympic-opening-ceremony-has-no-regrets-calls-it-a-photograph-of-france-in-2024_aea615,2024-08-01
380,https://ground.news/article/dutch-province-warns-parents-against-taking-young-children-to-forests-following-wolf-encounters_308545,2024-08-01
381,https://ground.news/article/uber-chinas-byd-form-partnership-to-deploy-100-000-evs-in-eu-and-latin-america_b158a9,2024-08-01
382,https://ground.news/article/journalist-associations-condemn-sexist-radio-comments-at-olympic-tennis_92f477,2024-08-01
383,https://ground.news/article/drag-queen-in-olympic-opening-ceremony-has-no-regrets-calls-it-a-photograph-of-france-in-2024_aea615,2024-08-01
384,https://ground.news/article/dutch-province-warns-parents-against-taking-young-children-to-forests-following-wolf-encounters_308545,2024-08-01
385,https://ground.news/article/uber-chinas-byd-form-partnership-to-deploy-100-000-evs-in-eu-and-latin-america_b158a9,2024-08-01
386,https://ground.news/article/typhoons-forming-closer-to-coast-due-to-climate-change-study_daa625,2024-08-01
387,https://ground.news/article/drag-queen-in-olympic-opening-ceremony-has-no-regrets-calls-it-a-photograph-of-france-in-2024_aea615,2024-08-01
388,https://ground.news/article/dutch-province-warns-parents-against-taking-young-children-to-forests-following-wolf-encounters_308545,2024-08-01
389,https://ground.news/article/uber-chinas-byd-form-partnership-to-deploy-100-000-evs-in-eu-and-latin-america_b158a9,2024-08-01
390,https://ground.news/article/typhoons-forming-closer-to-coast-due-to-climate-change-study_daa625,2024-08-01
391,https://ground.news/article/typhoons-forming-closer-to-coast-due-to-climate-change-study_daa625,2024-08-01
392,https://ground.news/article/venice-to-limit-size-of-tour-groups-from-this-week-in-tourism-crackdown_c4eaa3,2024-08-01
393,https://ground.news/article/nikkei-tumbles-over-3-australia-hits-new-highs-after-powell-signals-possible-rate-cut-in-september_1a03f2,2024-08-01
394,https://ground.news/article/organic-and-regular-dark-chocolate-contaminated-by-lead-and-cadmium-study-finds_6cdb16,2024-08-01
395,https://ground.news/article/gen-x-and-millennials-at-higher-cancer-risk-than-older-generations_a92e2e,2024-08-01
396,https://ground.news/article/spains-top-court-upholds-arrest-warrants-for-catalan-separatists-despite-amnesty_670d1e,2024-07-01
397,https://ground.news/article/98525aaa-6640-4d81-b7e3-aea275af6471,2024-07-01
398,https://ground.news/article/le-pens-far-right-party-wins-first-round-as-macrons-snap-elections-gamble-backfires_27ef31,2024-07-01
399,https://ground.news/article/attacker-wounds-police-officer-guarding-israels-embassy-in-serbia-before-being-shot-dead_ea769d,2024-07-01
400,https://ground.news/article/democrats-suggests-chatter-on-biden-stepping-aside-amid-panic-over-debate_27c9a8,2024-07-01
401,https://ground.news/article/israel-orders-mass-evacuation-of-palestinians-from-part-of-khan-younis-in-gaza_2f5ce4,2024-07-01
402,https://ground.news/article/this-electric-car-battery-takes-less-than-5-minutes-to-charge_34a9d7,2024-07-01
403,https://ground.news/article/this-electric-car-battery-takes-less-than-5-minutes-to-charge_34a9d7,2024-07-01
404,https://ground.news/article/swedes-take-a-new-step-in-parental-leave-grandparents-can-now-get-paid-to-take-care-of-grandkids_5e5172,2024-07-01
405,https://ground.news/article/over-25-injured-due-to-strong-turbulance-on-air-europa-flight-report_08962b,2024-07-01
406,https://ground.news/article/european-neighbors-cast-a-wary-eye-on-france-after-far-right-partys-election-lead_126880,2024-07-01
407,https://ground.news/article/greece-introduces-growth-oriented-six-day-working-week_8f6257,2024-07-01
408,https://ground.news/article/final-days-of-search-for-jay-slater-dismissed-as-pr-stunt-as-family-make-vow,2024-07-01
409,https://ground.news/article/german-inflation-eases-more-than-expected-in-june_92dafc,2024-07-01
410,https://ground.news/article/greek-prime-minister-warns-of-dangerous-summer-for-wildfires_3eefe9,2024-07-01
411,https://ground.news/article/german-court-convicts-a-prominent-far-right-politician-for-using-a-nazi-slogan_5e7b00,2024-07-01
412,https://ground.news/article/spains-top-court-upholds-arrest-warrants-for-catalan-separatists-despite-amnesty_670d1e,2024-07-01
413,https://ground.news/article/98525aaa-6640-4d81-b7e3-aea275af6471,2024-07-01
414,https://ground.news/article/le-pens-far-right-party-wins-first-round-as-macrons-snap-elections-gamble-backfires_27ef31,2024-07-01
415,https://ground.news/article/attacker-wounds-police-officer-guarding-israels-embassy-in-serbia-before-being-shot-dead_ea769d,2024-07-01
416,https://ground.news/article/democrats-suggests-chatter-on-biden-stepping-aside-amid-panic-over-debate_27c9a8,2024-07-01
417,https://ground.news/article/ocasio-cortez-vows-to-file-impeachment-articles-against-supreme-court-justices_7573b0,2024-07-01
418,https://ground.news/article/court-halts-biden-pause-on-new-gas-exports_82f5d1,2024-07-01
419,https://ground.news/article/over-25-injured-due-to-strong-turbulance-on-air-europa-flight-report_08962b,2024-07-01
420,https://ground.news/article/european-neighbors-cast-a-wary-eye-on-france-after-far-right-partys-election-lead_126880,2024-07-01
421,https://ground.news/article/greece-introduces-growth-oriented-six-day-working-week_8f6257,2024-07-01
422,https://ground.news/article/final-days-of-search-for-jay-slater-dismissed-as-pr-stunt-as-family-make-vow,2024-07-01
423,https://ground.news/article/final-days-of-search-for-jay-slater-dismissed-as-pr-stunt-as-family-make-vow,2024-07-01
424,https://ground.news/article/german-inflation-eases-more-than-expected-in-june_92dafc,2024-07-01
425,https://ground.news/article/greek-prime-minister-warns-of-dangerous-summer-for-wildfires_3eefe9,2024-07-01
426,https://ground.news/article/german-court-convicts-a-prominent-far-right-politician-for-using-a-nazi-slogan_5e7b00,2024-07-01
427,https://ground.news/article/a-center-right-coalition-in-bulgaria-is-tapped-to-form-a-new-government_ea9d7d,2024-07-01
428,https://ground.news/article/german-inflation-eases-more-than-expected-in-june_92dafc,2024-07-01
429,https://ground.news/article/greek-prime-minister-warns-of-dangerous-summer-for-wildfires_3eefe9,2024-07-01
430,https://ground.news/article/german-court-convicts-a-prominent-far-right-politician-for-using-a-nazi-slogan_5e7b00,2024-07-01
431,https://ground.news/article/a-center-right-coalition-in-bulgaria-is-tapped-to-form-a-new-government_ea9d7d,2024-07-01
432,https://ground.news/article/norway-calls-off-unique-property-sale-in-arctic-svalbard_7e0881,2024-07-01
433,https://ground.news/article/a-center-right-coalition-in-bulgaria-is-tapped-to-form-a-new-government_ea9d7d,2024-07-01
434,https://ground.news/article/norway-calls-off-unique-property-sale-in-arctic-svalbard_7e0881,2024-07-01
435,https://ground.news/article/french-police-detain-leading-filmmakers-jacquot-doillon-over-sexual-abuse-allegations_42dace,2024-07-01
436,https://ground.news/article/albanias-world-renowned-novelist-ismail-kadare-dies-at-88_ec27c7,2024-07-01
437,https://ground.news/article/macron-urges-democratic-alliance-against-far-right-after-national-rallys-election-success_398abc,2024-07-01
438,https://ground.news/article/norway-calls-off-unique-property-sale-in-arctic-svalbard_7e0881,2024-07-01
439,https://ground.news/article/french-police-detain-leading-filmmakers-jacquot-doillon-over-sexual-abuse-allegations_42dace,2024-07-01
440,https://ground.news/article/albanias-world-renowned-novelist-ismail-kadare-dies-at-88_ec27c7,2024-07-01
441,https://ground.news/article/macron-urges-democratic-alliance-against-far-right-after-national-rallys-election-success_398abc,2024-07-01
442,https://ground.news/article/ukraine-is-releasing-thousands-of-prisoners-so-they-can-join-the-fight-against-russia,2024-07-01
443,https://ground.news/article/french-police-detain-leading-filmmakers-jacquot-doillon-over-sexual-abuse-allegations_42dace,2024-07-01
444,https://ground.news/article/albanias-world-renowned-novelist-ismail-kadare-dies-at-88_ec27c7,2024-07-01
445,https://ground.news/article/macron-urges-democratic-alliance-against-far-right-after-national-rallys-election-success_398abc,2024-07-01
446,https://ground.news/article/ukraine-is-releasing-thousands-of-prisoners-so-they-can-join-the-fight-against-russia,2024-07-01
447,https://ground.news/article/ukraine-is-releasing-thousands-of-prisoners-so-they-can-join-the-fight-against-russia,2024-07-01
448,https://ground.news/article/meta-accused-of-breaking-european-law-with-its-pay-or-consent-model_f9087b,2024-07-01
449,https://ground.news/article/chinese-space-rocket-crashes-in-flames-after-accidental-launch_cb305c,2024-07-01
450,https://ground.news/article/several-injured-in-german-cafe-acid-attack_bd09ea,2024-07-01
451,https://ground.news/article/three-people-killed-after-plane-smashes-into-paris-motorway_23ab89,2024-07-01
452,https://ground.news/article/biden-presents-new-israel-ceasefire-plan-calls-on-hamas-to-accept_a334cf,2024-06-01
453,https://ground.news/article/france-foils-plan-to-attack-olympic-games-football-stadium_252eed,2024-06-01
454,https://ground.news/article/un-refugee-chief-114-million-have-fled-homes-because-nations-fail-to-tackle-causes-of-conflict_dc6c9a,2024-06-01
455,https://ground.news/article/ukraine-and-russia-announce-major-prisoner-swap_5321d2,2024-06-01
456,https://ground.news/article/police-say-several-people-have-been-hurt-in-a-stabbing-in-the-german-city-of-mannheim_5df781,2024-06-01
457,https://ground.news/article/boeings-first-astronaut-flight-halted-at-the-last-minute_088f60,2024-06-01
458,https://ground.news/article/german-mp-urges-military-to-activate-900-000-reservists-over-russias-belligerence_10ba02,2024-06-01
459,https://ground.news/article/german-mp-urges-military-to-activate-900-000-reservists-over-russias-belligerence_10ba02,2024-06-01
460,https://ground.news/article/estonia-ratifies-cern-accession-to-become-24th-member-in-one-of-europes-key-scientific-bodies_dad1f9,2024-06-01
461,https://ground.news/article/g7-eu-want-to-target-banks-helping-russia-evade-sanctions-bloomberg-reports_3f45e9,2024-06-01
462,https://ground.news/article/voters-in-iceland-are-picking-the-new-president-of-the-rugged-island-near-the-arctic-circle_48c56d,2024-06-01
463,https://ground.news/article/german-court-orders-man-born-in-afghanistan-held-after-knife-attack-at-an-anti-political-islam-event_8938f3,2024-06-01
464,https://ground.news/article/kimmich-slams-racist-survey-that-says-1-in-5-germans-want-more-white-players-in-the-national-team_173935,2024-06-01
465,https://ground.news/article/orban-stages-a-peace-march-in-hungary-in-a-show-of-strength-before-european-parliament-election_71e783,2024-06-01
466,https://ground.news/article/electric-spoon-that-enhances-salty-taste-of-food-and-promotes-healthier-eating-launched-in-japan_d1de2e,2024-06-01
467,https://ground.news/article/venice-bans-loudspeakers-and-limits-tour-groups-in-latest-mass-tourism-crackdown,2024-06-01
468,https://ground.news/article/biden-presents-new-israel-ceasefire-plan-calls-on-hamas-to-accept_a334cf,2024-06-01
469,https://ground.news/article/france-foils-plan-to-attack-olympic-games-football-stadium_252eed,2024-06-01
470,https://ground.news/article/un-refugee-chief-114-million-have-fled-homes-because-nations-fail-to-tackle-causes-of-conflict_dc6c9a,2024-06-01
471,https://ground.news/article/ukraine-and-russia-announce-major-prisoner-swap_5321d2,2024-06-01
472,https://ground.news/article/police-say-several-people-have-been-hurt-in-a-stabbing-in-the-german-city-of-mannheim_5df781,2024-06-01
473,https://ground.news/article/gov-desantis-says-donald-trumps-right-to-vote-is-safe-in-florida_977f5c,2024-06-01
474,https://ground.news/article/the-biden-administration-says-israel-hasnt-crossed-a-red-line-on-rafah-this-could-be-why_016b6f,2024-06-01
475,https://ground.news/article/g7-eu-want-to-target-banks-helping-russia-evade-sanctions-bloomberg-reports_3f45e9,2024-06-01
476,https://ground.news/article/voters-in-iceland-are-picking-the-new-president-of-the-rugged-island-near-the-arctic-circle_48c56d,2024-06-01
477,https://ground.news/article/german-court-orders-man-born-in-afghanistan-held-after-knife-attack-at-an-anti-political-islam-event_8938f3,2024-06-01
478,https://ground.news/article/kimmich-slams-racist-survey-that-says-1-in-5-germans-want-more-white-players-in-the-national-team_173935,2024-06-01
479,https://ground.news/article/kimmich-slams-racist-survey-that-says-1-in-5-germans-want-more-white-players-in-the-national-team_173935,2024-06-01
480,https://ground.news/article/orban-stages-a-peace-march-in-hungary-in-a-show-of-strength-before-european-parliament-election_71e783,2024-06-01
481,https://ground.news/article/electric-spoon-that-enhances-salty-taste-of-food-and-promotes-healthier-eating-launched-in-japan_d1de2e,2024-06-01
482,https://ground.news/article/venice-bans-loudspeakers-and-limits-tour-groups-in-latest-mass-tourism-crackdown,2024-06-01
483,https://ground.news/article/georgian-opposition-party-reports-attack-on-tbilisi-offices_b6b880,2024-06-01
484,https://ground.news/article/orban-stages-a-peace-march-in-hungary-in-a-show-of-strength-before-european-parliament-election_71e783,2024-06-01
485,https://ground.news/article/electric-spoon-that-enhances-salty-taste-of-food-and-promotes-healthier-eating-launched-in-japan_d1de2e,2024-06-01
486,https://ground.news/article/venice-bans-loudspeakers-and-limits-tour-groups-in-latest-mass-tourism-crackdown,2024-06-01
